Pipe_ID,Start_Node,End_Node,Diameter,Length,Material
P_building_s1_12_10_2,junction_third_s1_12_10_2,Building_1932,0.08,224,PVC
P_building_s1_12_10_3,junction_third_s1_12_10_3,Building_1933,0.1,167,PVC
P_building_s1_12_10_4,junction_third_s1_12_10_4,Building_1934,0.1,157,PVC
P_building_s1_12_10_5,junction_third_s1_12_10_5,Building_1935,0.08,153,PVC
P_building_s1_12_10_6,junction_third_s1_12_10_6,Building_1936,0.09,111,PVC
P_building_s1_12_10_7,junction_third_s1_12_10_7,Building_1937,0.1,185,PVC
P_building_s1_12_10_8,junction_third_s1_12_10_8,Building_1938,0.08,263,PVC
P_building_s1_12_10_9,junction_third_s1_12_10_9,Building_1939,0.1,181,PVC
P_third_s1_12_11,junction_second_s1_12_11,junction_third_s1_12_11,0.1,351,PVC
P_building_s1_12_11_1,junction_third_s1_12_11_1,Building_1940,0.08,101,PVC
P_building_s1_12_11_2,junction_third_s1_12_11_2,Building_1941,0.08,194,PVC
P_building_s1_12_11_3,junction_third_s1_12_11_3,Building_1942,0.09,227,PVC
P_building_s1_12_11_4,junction_third_s1_12_11_4,Building_1943,0.09,200,PVC
P_building_s1_12_11_5,junction_third_s1_12_11_5,Building_1944,0.09,174,PVC
P_building_s1_12_11_6,junction_third_s1_12_11_6,Building_1945,0.1,132,PVC
P_building_s1_12_11_7,junction_third_s1_12_11_7,Building_1946,0.1,269,PVC
P_building_s1_12_11_8,junction_third_s1_12_11_8,Building_1947,0.09,196,PVC
P_secondary_s1_13,junction_main_s1_13,junction_second_s1_13,0.18,761,Steel
P_third_s1_13_1,junction_second_s1_13_1,junction_third_s1_13_1,0.1,338,PVC
P_building_s1_13_1_1,junction_third_s1_13_1_1,Building_1948,0.1,187,PVC
P_building_s1_13_1_2,junction_third_s1_13_1_2,Building_1949,0.09,254,PVC
P_building_s1_13_1_3,junction_third_s1_13_1_3,Building_1950,0.09,116,PVC
P_building_s1_13_1_4,junction_third_s1_13_1_4,Building_1951,0.1,107,PVC
P_building_s1_13_1_5,junction_third_s1_13_1_5,Building_1952,0.09,113,PVC
P_building_s1_13_1_6,junction_third_s1_13_1_6,Building_1953,0.1,175,PVC
P_building_s1_13_1_7,junction_third_s1_13_1_7,Building_1954,0.08,202,PVC
P_building_s1_13_1_8,junction_third_s1_13_1_8,Building_1955,0.1,277,PVC
P_building_s1_13_1_9,junction_third_s1_13_1_9,Building_1956,0.1,254,PVC
P_building_s1_13_1_10,junction_third_s1_13_1_10,Building_1957,0.09,270,PVC
P_building_s1_13_1_11,junction_third_s1_13_1_11,Building_1958,0.08,277,PVC
P_building_s1_13_1_12,junction_third_s1_13_1_12,Building_1959,0.09,281,PVC
P_building_s1_13_1_13,junction_third_s1_13_1_13,Building_1960,0.09,115,PVC
P_building_s1_13_1_14,junction_third_s1_13_1_14,Building_1961,0.08,233,PVC
P_building_s1_13_1_15,junction_third_s1_13_1_15,Building_1962,0.08,157,PVC
P_building_s1_13_1_16,junction_third_s1_13_1_16,Building_1963,0.09,114,PVC
P_building_s1_13_1_17,junction_third_s1_13_1_17,Building_1964,0.1,162,PVC
P_building_s1_13_1_18,junction_third_s1_13_1_18,Building_1965,0.09,135,PVC
P_building_s1_13_1_19,junction_third_s1_13_1_19,Building_1966,0.08,262,PVC
P_third_s1_13_2,junction_second_s1_13_2,junction_third_s1_13_2,0.14,321,PVC
P_building_s1_13_2_1,junction_third_s1_13_2_1,Building_1967,0.08,125,PVC
P_building_s1_13_2_2,junction_third_s1_13_2_2,Building_1968,0.08,196,PVC
P_building_s1_13_2_3,junction_third_s1_13_2_3,Building_1969,0.08,246,PVC
P_building_s1_13_2_4,junction_third_s1_13_2_4,Building_1970,0.08,209,PVC
P_building_s1_13_2_5,junction_third_s1_13_2_5,Building_1971,0.09,272,PVC
P_building_s1_13_2_6,junction_third_s1_13_2_6,Building_1972,0.09,116,PVC
P_building_s1_13_2_7,junction_third_s1_13_2_7,Building_1973,0.08,122,PVC
P_building_s1_13_2_8,junction_third_s1_13_2_8,Building_1974,0.09,277,PVC
P_building_s1_13_2_9,junction_third_s1_13_2_9,Building_1975,0.09,141,PVC
P_third_s1_13_3,junction_second_s1_13_3,junction_third_s1_13_3,0.15,327,PVC
P_building_s1_13_3_1,junction_third_s1_13_3_1,Building_1976,0.08,146,PVC
P_building_s1_13_3_2,junction_third_s1_13_3_2,Building_1977,0.1,105,PVC
P_building_s1_13_3_3,junction_third_s1_13_3_3,Building_1978,0.09,127,PVC
P_building_s1_13_3_4,junction_third_s1_13_3_4,Building_1979,0.09,107,PVC
P_building_s1_13_3_5,junction_third_s1_13_3_5,Building_1980,0.08,273,PVC
P_building_s1_13_3_6,junction_third_s1_13_3_6,Building_1981,0.09,157,PVC
P_building_s1_13_3_7,junction_third_s1_13_3_7,Building_1982,0.08,113,PVC
P_building_s1_13_3_8,junction_third_s1_13_3_8,Building_1983,0.09,172,PVC
P_building_s1_13_3_9,junction_third_s1_13_3_9,Building_1984,0.1,155,PVC
P_building_s1_13_3_10,junction_third_s1_13_3_10,Building_1985,0.09,184,PVC
P_building_s1_13_3_11,junction_third_s1_13_3_11,Building_1986,0.1,102,PVC
P_building_s1_13_3_12,junction_third_s1_13_3_12,Building_1987,0.09,206,PVC
P_building_s1_13_3_13,junction_third_s1_13_3_13,Building_1988,0.08,247,PVC
P_building_s1_13_3_14,junction_third_s1_13_3_14,Building_1989,0.08,275,PVC
P_building_s1_13_3_15,junction_third_s1_13_3_15,Building_1990,0.09,144,PVC
P_building_s1_13_3_16,junction_third_s1_13_3_16,Building_1991,0.1,152,PVC
P_building_s1_13_3_17,junction_third_s1_13_3_17,Building_1992,0.09,134,PVC
P_building_s1_13_3_18,junction_third_s1_13_3_18,Building_1993,0.1,282,PVC
P_third_s1_13_4,junction_second_s1_13_4,junction_third_s1_13_4,0.12,488,PVC
P_building_s1_13_4_1,junction_third_s1_13_4_1,Building_1994,0.08,252,PVC
P_building_s1_13_4_2,junction_third_s1_13_4_2,Building_1995,0.09,220,PVC
P_building_s1_13_4_3,junction_third_s1_13_4_3,Building_1996,0.09,218,PVC
P_building_s1_13_4_4,junction_third_s1_13_4_4,Building_1997,0.09,193,PVC
P_building_s1_13_4_5,junction_third_s1_13_4_5,Building_1998,0.1,113,PVC
P_building_s1_13_4_6,junction_third_s1_13_4_6,Building_1999,0.09,110,PVC
P_building_s1_13_4_7,junction_third_s1_13_4_7,Building_2000,0.1,106,PVC
P_building_s1_13_4_8,junction_third_s1_13_4_8,Building_2001,0.08,139,PVC
P_building_s1_13_4_9,junction_third_s1_13_4_9,Building_2002,0.08,283,PVC
P_building_s1_13_4_10,junction_third_s1_13_4_10,Building_2003,0.09,295,PVC
P_building_s1_13_4_11,junction_third_s1_13_4_11,Building_2004,0.08,211,PVC
P_building_s1_13_4_12,junction_third_s1_13_4_12,Building_2005,0.08,261,PVC
P_building_s1_13_4_13,junction_third_s1_13_4_13,Building_2006,0.09,287,PVC
P_building_s1_13_4_14,junction_third_s1_13_4_14,Building_2007,0.08,150,PVC
P_building_s1_13_4_15,junction_third_s1_13_4_15,Building_2008,0.08,260,PVC
P_third_s1_13_5,junction_second_s1_13_5,junction_third_s1_13_5,0.1,353,PVC
P_building_s1_13_5_1,junction_third_s1_13_5_1,Building_2009,0.1,155,PVC
P_building_s1_13_5_2,junction_third_s1_13_5_2,Building_2010,0.1,120,PVC
P_building_s1_13_5_3,junction_third_s1_13_5_3,Building_2011,0.1,105,PVC
P_building_s1_13_5_4,junction_third_s1_13_5_4,Building_2012,0.1,116,PVC
P_building_s1_13_5_5,junction_third_s1_13_5_5,Building_2013,0.1,230,PVC
P_building_s1_13_5_6,junction_third_s1_13_5_6,Building_2014,0.1,274,PVC
P_building_s1_13_5_7,junction_third_s1_13_5_7,Building_2015,0.09,207,PVC
P_building_s1_13_5_8,junction_third_s1_13_5_8,Building_2016,0.09,148,PVC
P_building_s1_13_5_9,junction_third_s1_13_5_9,Building_2017,0.08,247,PVC
P_third_s1_13_6,junction_second_s1_13_6,junction_third_s1_13_6,0.12,430,PVC
P_building_s1_13_6_1,junction_third_s1_13_6_1,Building_2018,0.1,150,PVC
P_building_s1_13_6_2,junction_third_s1_13_6_2,Building_2019,0.09,291,PVC
P_building_s1_13_6_3,junction_third_s1_13_6_3,Building_2020,0.1,286,PVC
P_building_s1_13_6_4,junction_third_s1_13_6_4,Building_2021,0.1,181,PVC
P_building_s1_13_6_5,junction_third_s1_13_6_5,Building_2022,0.09,179,PVC
P_building_s1_13_6_6,junction_third_s1_13_6_6,Building_2023,0.09,251,PVC
P_building_s1_13_6_7,junction_third_s1_13_6_7,Building_2024,0.09,250,PVC
P_building_s1_13_6_8,junction_third_s1_13_6_8,Building_2025,0.09,124,PVC
P_building_s1_13_6_9,junction_third_s1_13_6_9,Building_2026,0.09,239,PVC
P_building_s1_13_6_10,junction_third_s1_13_6_10,Building_2027,0.1,142,PVC
P_building_s1_13_6_11,junction_third_s1_13_6_11,Building_2028,0.08,245,PVC
P_building_s1_13_6_12,junction_third_s1_13_6_12,Building_2029,0.09,183,PVC
P_building_s1_13_6_13,junction_third_s1_13_6_13,Building_2030,0.1,173,PVC
P_building_s1_13_6_14,junction_third_s1_13_6_14,Building_2031,0.09,113,PVC
P_building_s1_13_6_15,junction_third_s1_13_6_15,Building_2032,0.09,128,PVC
P_building_s1_13_6_16,junction_third_s1_13_6_16,Building_2033,0.08,128,PVC
P_building_s1_13_6_17,junction_third_s1_13_6_17,Building_2034,0.09,202,PVC
P_building_s1_13_6_18,junction_third_s1_13_6_18,Building_2035,0.09,294,PVC
P_building_s1_13_6_19,junction_third_s1_13_6_19,Building_2036,0.09,112,PVC
P_building_s1_13_6_20,junction_third_s1_13_6_20,Building_2037,0.09,293,PVC
P_building_s1_13_6_21,junction_third_s1_13_6_21,Building_2038,0.09,204,PVC
P_building_s1_13_6_22,junction_third_s1_13_6_22,Building_2039,0.1,280,PVC
P_building_s1_13_6_23,junction_third_s1_13_6_23,Building_2040,0.08,186,PVC
P_building_s1_13_6_24,junction_third_s1_13_6_24,Building_2041,0.1,190,PVC
P_building_s1_13_6_25,junction_third_s1_13_6_25,Building_2042,0.1,185,PVC
P_third_s1_13_7,junction_second_s1_13_7,junction_third_s1_13_7,0.11,391,PVC
P_building_s1_13_7_1,junction_third_s1_13_7_1,Building_2043,0.1,169,PVC
P_building_s1_13_7_2,junction_third_s1_13_7_2,Building_2044,0.1,219,PVC
P_building_s1_13_7_3,junction_third_s1_13_7_3,Building_2045,0.08,127,PVC
P_building_s1_13_7_4,junction_third_s1_13_7_4,Building_2046,0.1,199,PVC
P_building_s1_13_7_5,junction_third_s1_13_7_5,Building_2047,0.09,135,PVC
P_building_s1_13_7_6,junction_third_s1_13_7_6,Building_2048,0.08,228,PVC
P_building_s1_13_7_7,junction_third_s1_13_7_7,Building_2049,0.08,140,PVC
P_building_s1_13_7_8,junction_third_s1_13_7_8,Building_2050,0.09,212,PVC
P_third_s1_13_8,junction_second_s1_13_8,junction_third_s1_13_8,0.13,388,PVC
P_building_s1_13_8_1,junction_third_s1_13_8_1,Building_2051,0.1,189,PVC
P_building_s1_13_8_2,junction_third_s1_13_8_2,Building_2052,0.08,148,PVC
P_building_s1_13_8_3,junction_third_s1_13_8_3,Building_2053,0.08,249,PVC
P_building_s1_13_8_4,junction_third_s1_13_8_4,Building_2054,0.09,268,PVC
P_building_s1_13_8_5,junction_third_s1_13_8_5,Building_2055,0.09,193,PVC
P_building_s1_13_8_6,junction_third_s1_13_8_6,Building_2056,0.08,194,PVC
P_building_s1_13_8_7,junction_third_s1_13_8_7,Building_2057,0.09,213,PVC
P_building_s1_13_8_8,junction_third_s1_13_8_8,Building_2058,0.09,253,PVC
P_building_s1_13_8_9,junction_third_s1_13_8_9,Building_2059,0.09,118,PVC
P_building_s1_13_8_10,junction_third_s1_13_8_10,Building_2060,0.08,251,PVC
P_building_s1_13_8_11,junction_third_s1_13_8_11,Building_2061,0.1,276,PVC
P_building_s1_13_8_12,junction_third_s1_13_8_12,Building_2062,0.1,129,PVC
P_building_s1_13_8_13,junction_third_s1_13_8_13,Building_2063,0.1,143,PVC
P_building_s1_13_8_14,junction_third_s1_13_8_14,Building_2064,0.1,197,PVC
P_building_s1_13_8_15,junction_third_s1_13_8_15,Building_2065,0.08,102,PVC
P_third_s1_13_9,junction_second_s1_13_9,junction_third_s1_13_9,0.14,423,PVC
P_building_s1_13_9_1,junction_third_s1_13_9_1,Building_2066,0.09,149,PVC
P_building_s1_13_9_2,junction_third_s1_13_9_2,Building_2067,0.09,272,PVC
P_building_s1_13_9_3,junction_third_s1_13_9_3,Building_2068,0.09,273,PVC
P_building_s1_13_9_4,junction_third_s1_13_9_4,Building_2069,0.09,214,PVC
P_building_s1_13_9_5,junction_third_s1_13_9_5,Building_2070,0.1,200,PVC
P_building_s1_13_9_6,junction_third_s1_13_9_6,Building_2071,0.09,113,PVC
P_building_s1_13_9_7,junction_third_s1_13_9_7,Building_2072,0.1,283,PVC
P_building_s1_13_9_8,junction_third_s1_13_9_8,Building_2073,0.1,159,PVC
P_building_s1_13_9_9,junction_third_s1_13_9_9,Building_2074,0.09,114,PVC
P_building_s1_13_9_10,junction_third_s1_13_9_10,Building_2075,0.1,108,PVC
P_third_s1_13_10,junction_second_s1_13_10,junction_third_s1_13_10,0.12,433,PVC
P_building_s1_13_10_1,junction_third_s1_13_10_1,Building_2076,0.08,237,PVC
P_building_s1_13_10_2,junction_third_s1_13_10_2,Building_2077,0.09,246,PVC
P_building_s1_13_10_3,junction_third_s1_13_10_3,Building_2078,0.08,240,PVC
P_building_s1_13_10_4,junction_third_s1_13_10_4,Building_2079,0.09,160,PVC
P_building_s1_13_10_5,junction_third_s1_13_10_5,Building_2080,0.09,127,PVC
P_building_s1_13_10_6,junction_third_s1_13_10_6,Building_2081,0.09,263,PVC
P_building_s1_13_10_7,junction_third_s1_13_10_7,Building_2082,0.09,243,PVC
P_building_s1_13_10_8,junction_third_s1_13_10_8,Building_2083,0.08,271,PVC
P_building_s1_13_10_9,junction_third_s1_13_10_9,Building_2084,0.09,119,PVC
P_building_s1_13_10_10,junction_third_s1_13_10_10,Building_2085,0.09,170,PVC
P_building_s1_13_10_11,junction_third_s1_13_10_11,Building_2086,0.09,150,PVC
P_building_s1_13_10_12,junction_third_s1_13_10_12,Building_2087,0.09,190,PVC
P_building_s1_13_10_13,junction_third_s1_13_10_13,Building_2088,0.09,257,PVC
P_building_s1_13_10_14,junction_third_s1_13_10_14,Building_2089,0.09,199,PVC
P_building_s1_13_10_15,junction_third_s1_13_10_15,Building_2090,0.09,108,PVC
P_building_s1_13_10_16,junction_third_s1_13_10_16,Building_2091,0.08,133,PVC
P_building_s1_13_10_17,junction_third_s1_13_10_17,Building_2092,0.08,216,PVC
P_building_s1_13_10_18,junction_third_s1_13_10_18,Building_2093,0.09,160,PVC
P_building_s1_13_10_19,junction_third_s1_13_10_19,Building_2094,0.1,230,PVC
P_building_s1_13_10_20,junction_third_s1_13_10_20,Building_2095,0.1,269,PVC
P_building_s1_13_10_21,junction_third_s1_13_10_21,Building_2096,0.08,228,PVC
P_building_s1_13_10_22,junction_third_s1_13_10_22,Building_2097,0.08,124,PVC
P_building_s1_13_10_23,junction_third_s1_13_10_23,Building_2098,0.1,286,PVC
P_building_s1_13_10_24,junction_third_s1_13_10_24,Building_2099,0.09,109,PVC
P_secondary_s1_14,junction_main_s1_14,junction_second_s1_14,0.15,667,Steel
P_third_s1_14_1,junction_second_s1_14_1,junction_third_s1_14_1,0.14,451,PVC
P_building_s1_14_1_1,junction_third_s1_14_1_1,Building_2100,0.09,253,PVC
P_building_s1_14_1_2,junction_third_s1_14_1_2,Building_2101,0.1,230,PVC
P_building_s1_14_1_3,junction_third_s1_14_1_3,Building_2102,0.08,268,PVC
P_building_s1_14_1_4,junction_third_s1_14_1_4,Building_2103,0.1,120,PVC
P_third_s1_14_2,junction_second_s1_14_2,junction_third_s1_14_2,0.11,359,PVC
P_building_s1_14_2_1,junction_third_s1_14_2_1,Building_2104,0.08,189,PVC
P_building_s1_14_2_2,junction_third_s1_14_2_2,Building_2105,0.09,123,PVC
P_building_s1_14_2_3,junction_third_s1_14_2_3,Building_2106,0.08,278,PVC
P_building_s1_14_2_4,junction_third_s1_14_2_4,Building_2107,0.09,178,PVC
P_building_s1_14_2_5,junction_third_s1_14_2_5,Building_2108,0.09,280,PVC
P_building_s1_14_2_6,junction_third_s1_14_2_6,Building_2109,0.08,104,PVC
P_building_s1_14_2_7,junction_third_s1_14_2_7,Building_2110,0.09,137,PVC
P_building_s1_14_2_8,junction_third_s1_14_2_8,Building_2111,0.09,263,PVC
P_building_s1_14_2_9,junction_third_s1_14_2_9,Building_2112,0.1,210,PVC
P_building_s1_14_2_10,junction_third_s1_14_2_10,Building_2113,0.09,150,PVC
P_building_s1_14_2_11,junction_third_s1_14_2_11,Building_2114,0.1,157,PVC
P_building_s1_14_2_12,junction_third_s1_14_2_12,Building_2115,0.09,134,PVC
P_building_s1_14_2_13,junction_third_s1_14_2_13,Building_2116,0.08,229,PVC
P_building_s1_14_2_14,junction_third_s1_14_2_14,Building_2117,0.1,165,PVC
P_building_s1_14_2_15,junction_third_s1_14_2_15,Building_2118,0.1,160,PVC
P_building_s1_14_2_16,junction_third_s1_14_2_16,Building_2119,0.09,267,PVC
P_building_s1_14_2_17,junction_third_s1_14_2_17,Building_2120,0.1,271,PVC
P_building_s1_14_2_18,junction_third_s1_14_2_18,Building_2121,0.08,138,PVC
P_third_s1_14_3,junction_second_s1_14_3,junction_third_s1_14_3,0.13,435,PVC
P_building_s1_14_3_1,junction_third_s1_14_3_1,Building_2122,0.09,161,PVC
P_building_s1_14_3_2,junction_third_s1_14_3_2,Building_2123,0.09,136,PVC
P_building_s1_14_3_3,junction_third_s1_14_3_3,Building_2124,0.09,143,PVC
P_building_s1_14_3_4,junction_third_s1_14_3_4,Building_2125,0.1,242,PVC
P_building_s1_14_3_5,junction_third_s1_14_3_5,Building_2126,0.09,205,PVC
P_building_s1_14_3_6,junction_third_s1_14_3_6,Building_2127,0.09,170,PVC
P_building_s1_14_3_7,junction_third_s1_14_3_7,Building_2128,0.1,192,PVC
P_building_s1_14_3_8,junction_third_s1_14_3_8,Building_2129,0.08,264,PVC
P_building_s1_14_3_9,junction_third_s1_14_3_9,Building_2130,0.09,118,PVC
P_building_s1_14_3_10,junction_third_s1_14_3_10,Building_2131,0.09,115,PVC
P_building_s1_14_3_11,junction_third_s1_14_3_11,Building_2132,0.09,152,PVC
P_building_s1_14_3_12,junction_third_s1_14_3_12,Building_2133,0.08,125,PVC
P_building_s1_14_3_13,junction_third_s1_14_3_13,Building_2134,0.1,154,PVC
P_building_s1_14_3_14,junction_third_s1_14_3_14,Building_2135,0.1,152,PVC
P_building_s1_14_3_15,junction_third_s1_14_3_15,Building_2136,0.1,108,PVC
P_building_s1_14_3_16,junction_third_s1_14_3_16,Building_2137,0.09,115,PVC
P_third_s1_14_4,junction_second_s1_14_4,junction_third_s1_14_4,0.12,400,PVC
P_building_s1_14_4_1,junction_third_s1_14_4_1,Building_2138,0.08,121,PVC
P_building_s1_14_4_2,junction_third_s1_14_4_2,Building_2139,0.09,240,PVC
P_building_s1_14_4_3,junction_third_s1_14_4_3,Building_2140,0.09,146,PVC
P_building_s1_14_4_4,junction_third_s1_14_4_4,Building_2141,0.09,116,PVC
P_building_s1_14_4_5,junction_third_s1_14_4_5,Building_2142,0.1,275,PVC
P_building_s1_14_4_6,junction_third_s1_14_4_6,Building_2143,0.09,230,PVC
P_building_s1_14_4_7,junction_third_s1_14_4_7,Building_2144,0.09,145,PVC
P_building_s1_14_4_8,junction_third_s1_14_4_8,Building_2145,0.09,169,PVC
P_building_s1_14_4_9,junction_third_s1_14_4_9,Building_2146,0.09,182,PVC
P_building_s1_14_4_10,junction_third_s1_14_4_10,Building_2147,0.1,193,PVC
P_building_s1_14_4_11,junction_third_s1_14_4_11,Building_2148,0.08,248,PVC
P_building_s1_14_4_12,junction_third_s1_14_4_12,Building_2149,0.09,153,PVC
P_third_s1_14_5,junction_second_s1_14_5,junction_third_s1_14_5,0.11,497,PVC
P_building_s1_14_5_1,junction_third_s1_14_5_1,Building_2150,0.09,246,PVC
P_building_s1_14_5_2,junction_third_s1_14_5_2,Building_2151,0.09,239,PVC
P_building_s1_14_5_3,junction_third_s1_14_5_3,Building_2152,0.09,236,PVC
P_building_s1_14_5_4,junction_third_s1_14_5_4,Building_2153,0.09,156,PVC
P_building_s1_14_5_5,junction_third_s1_14_5_5,Building_2154,0.08,291,PVC
P_building_s1_14_5_6,junction_third_s1_14_5_6,Building_2155,0.09,224,PVC
P_building_s1_14_5_7,junction_third_s1_14_5_7,Building_2156,0.08,246,PVC
P_building_s1_14_5_8,junction_third_s1_14_5_8,Building_2157,0.1,154,PVC
P_building_s1_14_5_9,junction_third_s1_14_5_9,Building_2158,0.1,166,PVC
P_building_s1_14_5_10,junction_third_s1_14_5_10,Building_2159,0.09,284,PVC
P_building_s1_14_5_11,junction_third_s1_14_5_11,Building_2160,0.08,300,PVC
P_building_s1_14_5_12,junction_third_s1_14_5_12,Building_2161,0.1,132,PVC
P_building_s1_14_5_13,junction_third_s1_14_5_13,Building_2162,0.08,131,PVC
P_building_s1_14_5_14,junction_third_s1_14_5_14,Building_2163,0.09,165,PVC
P_building_s1_14_5_15,junction_third_s1_14_5_15,Building_2164,0.09,229,PVC
P_building_s1_14_5_16,junction_third_s1_14_5_16,Building_2165,0.08,185,PVC
P_building_s1_14_5_17,junction_third_s1_14_5_17,Building_2166,0.09,286,PVC
P_third_s1_14_6,junction_second_s1_14_6,junction_third_s1_14_6,0.12,454,PVC
P_building_s1_14_6_1,junction_third_s1_14_6_1,Building_2167,0.08,129,PVC
P_building_s1_14_6_2,junction_third_s1_14_6_2,Building_2168,0.09,153,PVC
P_building_s1_14_6_3,junction_third_s1_14_6_3,Building_2169,0.09,135,PVC
P_building_s1_14_6_4,junction_third_s1_14_6_4,Building_2170,0.09,243,PVC
P_building_s1_14_6_5,junction_third_s1_14_6_5,Building_2171,0.08,272,PVC
P_building_s1_14_6_6,junction_third_s1_14_6_6,Building_2172,0.09,223,PVC
P_building_s1_14_6_7,junction_third_s1_14_6_7,Building_2173,0.09,130,PVC
P_building_s1_14_6_8,junction_third_s1_14_6_8,Building_2174,0.08,274,PVC
P_building_s1_14_6_9,junction_third_s1_14_6_9,Building_2175,0.08,154,PVC
P_building_s1_14_6_10,junction_third_s1_14_6_10,Building_2176,0.08,145,PVC
P_third_s1_14_7,junction_second_s1_14_7,junction_third_s1_14_7,0.12,432,PVC
P_building_s1_14_7_1,junction_third_s1_14_7_1,Building_2177,0.09,185,PVC
P_building_s1_14_7_2,junction_third_s1_14_7_2,Building_2178,0.08,283,PVC
P_building_s1_14_7_3,junction_third_s1_14_7_3,Building_2179,0.09,195,PVC
P_building_s1_14_7_4,junction_third_s1_14_7_4,Building_2180,0.1,239,PVC
P_building_s1_14_7_5,junction_third_s1_14_7_5,Building_2181,0.1,162,PVC
P_building_s1_14_7_6,junction_third_s1_14_7_6,Building_2182,0.1,155,PVC
P_building_s1_14_7_7,junction_third_s1_14_7_7,Building_2183,0.09,124,PVC
P_building_s1_14_7_8,junction_third_s1_14_7_8,Building_2184,0.08,152,PVC
P_building_s1_14_7_9,junction_third_s1_14_7_9,Building_2185,0.1,161,PVC
P_building_s1_14_7_10,junction_third_s1_14_7_10,Building_2186,0.08,251,PVC
P_building_s1_14_7_11,junction_third_s1_14_7_11,Building_2187,0.08,163,PVC
P_building_s1_14_7_12,junction_third_s1_14_7_12,Building_2188,0.08,158,PVC
P_building_s1_14_7_13,junction_third_s1_14_7_13,Building_2189,0.1,102,PVC
P_building_s1_14_7_14,junction_third_s1_14_7_14,Building_2190,0.09,266,PVC
P_building_s1_14_7_15,junction_third_s1_14_7_15,Building_2191,0.09,182,PVC
P_building_s1_14_7_16,junction_third_s1_14_7_16,Building_2192,0.09,166,PVC
P_building_s1_14_7_17,junction_third_s1_14_7_17,Building_2193,0.09,175,PVC
P_building_s1_14_7_18,junction_third_s1_14_7_18,Building_2194,0.09,243,PVC
P_building_s1_14_7_19,junction_third_s1_14_7_19,Building_2195,0.1,137,PVC
P_building_s1_14_7_20,junction_third_s1_14_7_20,Building_2196,0.08,237,PVC
P_building_s1_14_7_21,junction_third_s1_14_7_21,Building_2197,0.08,297,PVC
P_building_s1_14_7_22,junction_third_s1_14_7_22,Building_2198,0.09,269,PVC
