Node_ID,Node_Type,Demand
junction_third_s2_6_12_1,Junction,
junction_third_s2_6_12_10,Junction,
junction_third_s2_6_12_11,Junction,
junction_third_s2_6_12_12,Junction,
junction_third_s2_6_12_13,Junction,
junction_third_s2_6_12_14,Junction,
junction_third_s2_6_12_15,Junction,
junction_third_s2_6_12_16,Junction,
junction_third_s2_6_12_17,Junction,
junction_third_s2_6_12_18,Junction,
junction_third_s2_6_12_19,Junction,
junction_third_s2_6_12_2,Junction,
junction_third_s2_6_12_20,Junction,
junction_third_s2_6_12_21,Junction,
junction_third_s2_6_12_3,Junction,
junction_third_s2_6_12_4,Junction,
junction_third_s2_6_12_5,Junction,
junction_third_s2_6_12_6,Junction,
junction_third_s2_6_12_7,Junction,
junction_third_s2_6_12_8,Junction,
junction_third_s2_6_12_9,Junction,
junction_third_s2_6_13,Junction,
junction_third_s2_6_13_1,Junction,
junction_third_s2_6_13_2,Junction,
junction_third_s2_6_13_3,Junction,
junction_third_s2_6_13_4,Junction,
junction_third_s2_6_13_5,Junction,
junction_third_s2_6_14,Junction,
junction_third_s2_6_14_1,Junction,
junction_third_s2_6_14_10,Junction,
junction_third_s2_6_14_2,Junction,
junction_third_s2_6_14_3,Junction,
junction_third_s2_6_14_4,Junction,
junction_third_s2_6_14_5,Junction,
junction_third_s2_6_14_6,Junction,
junction_third_s2_6_14_7,Junction,
junction_third_s2_6_14_8,Junction,
junction_third_s2_6_14_9,Junction,
junction_third_s2_6_15,Junction,
junction_third_s2_6_15_1,Junction,
junction_third_s2_6_15_10,Junction,
junction_third_s2_6_15_11,Junction,
junction_third_s2_6_15_12,Junction,
junction_third_s2_6_15_13,Junction,
junction_third_s2_6_15_2,Junction,
junction_third_s2_6_15_3,Junction,
junction_third_s2_6_15_4,Junction,
junction_third_s2_6_15_5,Junction,
junction_third_s2_6_15_6,Junction,
junction_third_s2_6_15_7,Junction,
junction_third_s2_6_15_8,Junction,
junction_third_s2_6_15_9,Junction,
junction_third_s2_6_16,Junction,
junction_third_s2_6_16_1,Junction,
junction_third_s2_6_16_2,Junction,
junction_third_s2_6_16_3,Junction,
junction_third_s2_6_16_4,Junction,
junction_third_s2_6_16_5,Junction,
junction_third_s2_6_16_6,Junction,
junction_third_s2_6_16_7,Junction,
junction_third_s2_6_16_8,Junction,
junction_third_s2_6_1_1,Junction,
junction_third_s2_6_1_10,Junction,
junction_third_s2_6_1_11,Junction,
junction_third_s2_6_1_12,Junction,
junction_third_s2_6_1_13,Junction,
junction_third_s2_6_1_14,Junction,
junction_third_s2_6_1_2,Junction,
junction_third_s2_6_1_3,Junction,
junction_third_s2_6_1_4,Junction,
junction_third_s2_6_1_5,Junction,
junction_third_s2_6_1_6,Junction,
junction_third_s2_6_1_7,Junction,
junction_third_s2_6_1_8,Junction,
junction_third_s2_6_1_9,Junction,
junction_third_s2_6_2,Junction,
junction_third_s2_6_2_1,Junction,
junction_third_s2_6_2_2,Junction,
junction_third_s2_6_2_3,Junction,
junction_third_s2_6_2_4,Junction,
junction_third_s2_6_2_5,Junction,
junction_third_s2_6_2_6,Junction,
junction_third_s2_6_2_7,Junction,
junction_third_s2_6_2_8,Junction,
junction_third_s2_6_2_9,Junction,
junction_third_s2_6_3,Junction,
junction_third_s2_6_3_1,Junction,
junction_third_s2_6_3_10,Junction,
junction_third_s2_6_3_11,Junction,
junction_third_s2_6_3_12,Junction,
junction_third_s2_6_3_13,Junction,
junction_third_s2_6_3_14,Junction,
junction_third_s2_6_3_15,Junction,
junction_third_s2_6_3_16,Junction,
junction_third_s2_6_3_17,Junction,
junction_third_s2_6_3_18,Junction,
junction_third_s2_6_3_19,Junction,
junction_third_s2_6_3_2,Junction,
junction_third_s2_6_3_20,Junction,
junction_third_s2_6_3_3,Junction,
junction_third_s2_6_3_4,Junction,
junction_third_s2_6_3_5,Junction,
junction_third_s2_6_3_6,Junction,
junction_third_s2_6_3_7,Junction,
junction_third_s2_6_3_8,Junction,
junction_third_s2_6_3_9,Junction,
junction_third_s2_6_4,Junction,
junction_third_s2_6_4_1,Junction,
junction_third_s2_6_4_2,Junction,
junction_third_s2_6_4_3,Junction,
junction_third_s2_6_4_4,Junction,
junction_third_s2_6_4_5,Junction,
junction_third_s2_6_4_6,Junction,
junction_third_s2_6_4_7,Junction,
junction_third_s2_6_5,Junction,
junction_third_s2_6_5_1,Junction,
junction_third_s2_6_5_10,Junction,
junction_third_s2_6_5_11,Junction,
junction_third_s2_6_5_2,Junction,
junction_third_s2_6_5_3,Junction,
junction_third_s2_6_5_4,Junction,
junction_third_s2_6_5_5,Junction,
junction_third_s2_6_5_6,Junction,
junction_third_s2_6_5_7,Junction,
junction_third_s2_6_5_8,Junction,
junction_third_s2_6_5_9,Junction,
junction_third_s2_6_6,Junction,
junction_third_s2_6_6_1,Junction,
junction_third_s2_6_6_2,Junction,
junction_third_s2_6_6_3,Junction,
junction_third_s2_6_7,Junction,
junction_third_s2_6_7_1,Junction,
junction_third_s2_6_7_2,Junction,
junction_third_s2_6_7_3,Junction,
junction_third_s2_6_7_4,Junction,
junction_third_s2_6_7_5,Junction,
junction_third_s2_6_7_6,Junction,
junction_third_s2_6_7_7,Junction,
junction_third_s2_6_7_8,Junction,
junction_third_s2_6_8,Junction,
junction_third_s2_6_8_1,Junction,
junction_third_s2_6_8_10,Junction,
junction_third_s2_6_8_2,Junction,
junction_third_s2_6_8_3,Junction,
junction_third_s2_6_8_4,Junction,
junction_third_s2_6_8_5,Junction,
junction_third_s2_6_8_6,Junction,
junction_third_s2_6_8_7,Junction,
junction_third_s2_6_8_8,Junction,
junction_third_s2_6_8_9,Junction,
junction_third_s2_6_9,Junction,
junction_third_s2_6_9_1,Junction,
junction_third_s2_6_9_10,Junction,
junction_third_s2_6_9_11,Junction,
junction_third_s2_6_9_12,Junction,
junction_third_s2_6_9_13,Junction,
junction_third_s2_6_9_14,Junction,
junction_third_s2_6_9_15,Junction,
junction_third_s2_6_9_16,Junction,
junction_third_s2_6_9_17,Junction,
junction_third_s2_6_9_18,Junction,
junction_third_s2_6_9_2,Junction,
junction_third_s2_6_9_3,Junction,
junction_third_s2_6_9_4,Junction,
junction_third_s2_6_9_5,Junction,
junction_third_s2_6_9_6,Junction,
junction_third_s2_6_9_7,Junction,
junction_third_s2_6_9_8,Junction,
junction_third_s2_6_9_9,Junction,
junction_third_s2_7_1,Junction,
junction_third_s2_7_10,Junction,
junction_third_s2_7_10_1,Junction,
junction_third_s2_7_10_10,Junction,
junction_third_s2_7_10_11,Junction,
junction_third_s2_7_10_2,Junction,
junction_third_s2_7_10_3,Junction,
junction_third_s2_7_10_4,Junction,
junction_third_s2_7_10_5,Junction,
junction_third_s2_7_10_6,Junction,
junction_third_s2_7_10_7,Junction,
junction_third_s2_7_10_8,Junction,
junction_third_s2_7_10_9,Junction,
junction_third_s2_7_11,Junction,
junction_third_s2_7_11_1,Junction,
junction_third_s2_7_11_10,Junction,
junction_third_s2_7_11_11,Junction,
junction_third_s2_7_11_12,Junction,
junction_third_s2_7_11_13,Junction,
junction_third_s2_7_11_14,Junction,
junction_third_s2_7_11_15,Junction,
junction_third_s2_7_11_2,Junction,
junction_third_s2_7_11_3,Junction,
junction_third_s2_7_11_4,Junction,
junction_third_s2_7_11_5,Junction,
junction_third_s2_7_11_6,Junction,
junction_third_s2_7_11_7,Junction,
junction_third_s2_7_11_8,Junction,
junction_third_s2_7_11_9,Junction,
junction_third_s2_7_12,Junction,
junction_third_s2_7_12_1,Junction,
junction_third_s2_7_12_10,Junction,
junction_third_s2_7_12_11,Junction,
junction_third_s2_7_12_12,Junction,
junction_third_s2_7_12_13,Junction,
junction_third_s2_7_12_14,Junction,
junction_third_s2_7_12_15,Junction,
junction_third_s2_7_12_2,Junction,
junction_third_s2_7_12_3,Junction,
junction_third_s2_7_12_4,Junction,
junction_third_s2_7_12_5,Junction,
junction_third_s2_7_12_6,Junction,
junction_third_s2_7_12_7,Junction,
junction_third_s2_7_12_8,Junction,
junction_third_s2_7_12_9,Junction,
junction_third_s2_7_1_1,Junction,
junction_third_s2_7_1_2,Junction,
junction_third_s2_7_1_3,Junction,
junction_third_s2_7_1_4,Junction,
junction_third_s2_7_1_5,Junction,
junction_third_s2_7_2,Junction,
junction_third_s2_7_2_1,Junction,
junction_third_s2_7_2_2,Junction,
junction_third_s2_7_2_3,Junction,
junction_third_s2_7_2_4,Junction,
junction_third_s2_7_3,Junction,
junction_third_s2_7_3_1,Junction,
junction_third_s2_7_3_2,Junction,
junction_third_s2_7_3_3,Junction,
junction_third_s2_7_3_4,Junction,
junction_third_s2_7_4,Junction,
junction_third_s2_7_4_1,Junction,
junction_third_s2_7_4_2,Junction,
junction_third_s2_7_4_3,Junction,
junction_third_s2_7_4_4,Junction,
junction_third_s2_7_4_5,Junction,
junction_third_s2_7_5,Junction,
junction_third_s2_7_5_1,Junction,
junction_third_s2_7_5_2,Junction,
junction_third_s2_7_5_3,Junction,
junction_third_s2_7_5_4,Junction,
junction_third_s2_7_5_5,Junction,
junction_third_s2_7_5_6,Junction,
junction_third_s2_7_6,Junction,
junction_third_s2_7_6_1,Junction,
junction_third_s2_7_6_2,Junction,
junction_third_s2_7_6_3,Junction,
junction_third_s2_7_6_4,Junction,
junction_third_s2_7_6_5,Junction,
junction_third_s2_7_6_6,Junction,
junction_third_s2_7_6_7,Junction,
junction_third_s2_7_6_8,Junction,
junction_third_s2_7_6_9,Junction,
junction_third_s2_7_7,Junction,
junction_third_s2_7_7_1,Junction,
junction_third_s2_7_7_2,Junction,
junction_third_s2_7_7_3,Junction,
junction_third_s2_7_7_4,Junction,
junction_third_s2_7_7_5,Junction,
junction_third_s2_7_8,Junction,
junction_third_s2_7_8_1,Junction,
junction_third_s2_7_8_2,Junction,
junction_third_s2_7_8_3,Junction,
junction_third_s2_7_8_4,Junction,
junction_third_s2_7_8_5,Junction,
junction_third_s2_7_8_6,Junction,
junction_third_s2_7_8_7,Junction,
junction_third_s2_7_8_8,Junction,
junction_third_s2_7_8_9,Junction,
junction_third_s2_7_9,Junction,
junction_third_s2_7_9_1,Junction,
junction_third_s2_7_9_10,Junction,
junction_third_s2_7_9_11,Junction,
junction_third_s2_7_9_12,Junction,
junction_third_s2_7_9_2,Junction,
junction_third_s2_7_9_3,Junction,
junction_third_s2_7_9_4,Junction,
junction_third_s2_7_9_5,Junction,
junction_third_s2_7_9_6,Junction,
junction_third_s2_7_9_7,Junction,
junction_third_s2_7_9_8,Junction,
junction_third_s2_7_9_9,Junction,
junction_third_s2_8_1,Junction,
junction_third_s2_8_10,Junction,
junction_third_s2_8_10_1,Junction,
junction_third_s2_8_10_10,Junction,
junction_third_s2_8_10_11,Junction,
junction_third_s2_8_10_12,Junction,
junction_third_s2_8_10_2,Junction,
junction_third_s2_8_10_3,Junction,
junction_third_s2_8_10_4,Junction,
junction_third_s2_8_10_5,Junction,
junction_third_s2_8_10_6,Junction,
junction_third_s2_8_10_7,Junction,
junction_third_s2_8_10_8,Junction,
junction_third_s2_8_10_9,Junction,
junction_third_s2_8_11,Junction,
junction_third_s2_8_11_1,Junction,
junction_third_s2_8_11_2,Junction,
junction_third_s2_8_11_3,Junction,
junction_third_s2_8_11_4,Junction,
junction_third_s2_8_11_5,Junction,
junction_third_s2_8_11_6,Junction,
junction_third_s2_8_11_7,Junction,
junction_third_s2_8_12,Junction,
junction_third_s2_8_12_1,Junction,
junction_third_s2_8_12_2,Junction,
junction_third_s2_8_12_3,Junction,
junction_third_s2_8_12_4,Junction,
junction_third_s2_8_12_5,Junction,
junction_third_s2_8_12_6,Junction,
junction_third_s2_8_12_7,Junction,
junction_third_s2_8_12_8,Junction,
junction_third_s2_8_13,Junction,
junction_third_s2_8_13_1,Junction,
junction_third_s2_8_13_2,Junction,
junction_third_s2_8_13_3,Junction,
junction_third_s2_8_13_4,Junction,
junction_third_s2_8_14,Junction,
junction_third_s2_8_14_1,Junction,
junction_third_s2_8_14_2,Junction,
junction_third_s2_8_14_3,Junction,
junction_third_s2_8_14_4,Junction,
junction_third_s2_8_14_5,Junction,
junction_third_s2_8_14_6,Junction,
junction_third_s2_8_14_7,Junction,
junction_third_s2_8_14_8,Junction,
junction_third_s2_8_14_9,Junction,
junction_third_s2_8_15,Junction,
junction_third_s2_8_15_1,Junction,
junction_third_s2_8_15_10,Junction,
junction_third_s2_8_15_2,Junction,
junction_third_s2_8_15_3,Junction,
junction_third_s2_8_15_4,Junction,
junction_third_s2_8_15_5,Junction,
junction_third_s2_8_15_6,Junction,
junction_third_s2_8_15_7,Junction,
junction_third_s2_8_15_8,Junction,
junction_third_s2_8_15_9,Junction,
junction_third_s2_8_1_1,Junction,
junction_third_s2_8_1_2,Junction,
junction_third_s2_8_1_3,Junction,
junction_third_s2_8_1_4,Junction,
junction_third_s2_8_1_5,Junction,
junction_third_s2_8_1_6,Junction,
junction_third_s2_8_1_7,Junction,
junction_third_s2_8_1_8,Junction,
junction_third_s2_8_2,Junction,
junction_third_s2_8_2_1,Junction,
junction_third_s2_8_2_2,Junction,
junction_third_s2_8_2_3,Junction,
junction_third_s2_8_3,Junction,
junction_third_s2_8_3_1,Junction,
junction_third_s2_8_3_10,Junction,
junction_third_s2_8_3_11,Junction,
junction_third_s2_8_3_12,Junction,
junction_third_s2_8_3_2,Junction,
junction_third_s2_8_3_3,Junction,
junction_third_s2_8_3_4,Junction,
junction_third_s2_8_3_5,Junction,
junction_third_s2_8_3_6,Junction,
junction_third_s2_8_3_7,Junction,
junction_third_s2_8_3_8,Junction,
junction_third_s2_8_3_9,Junction,
junction_third_s2_8_4,Junction,
junction_third_s2_8_4_1,Junction,
junction_third_s2_8_4_2,Junction,
junction_third_s2_8_4_3,Junction,
junction_third_s2_8_4_4,Junction,
junction_third_s2_8_4_5,Junction,
junction_third_s2_8_4_6,Junction,
junction_third_s2_8_4_7,Junction,
junction_third_s2_8_4_8,Junction,
junction_third_s2_8_4_9,Junction,
junction_third_s2_8_5,Junction,
junction_third_s2_8_5_1,Junction,
junction_third_s2_8_5_10,Junction,
junction_third_s2_8_5_2,Junction,
junction_third_s2_8_5_3,Junction,
junction_third_s2_8_5_4,Junction,
junction_third_s2_8_5_5,Junction,
junction_third_s2_8_5_6,Junction,
junction_third_s2_8_5_7,Junction,
junction_third_s2_8_5_8,Junction,
junction_third_s2_8_5_9,Junction,
junction_third_s2_8_6,Junction,
junction_third_s2_8_6_1,Junction,
junction_third_s2_8_6_10,Junction,
junction_third_s2_8_6_11,Junction,
junction_third_s2_8_6_12,Junction,
junction_third_s2_8_6_13,Junction,
junction_third_s2_8_6_14,Junction,
junction_third_s2_8_6_15,Junction,
junction_third_s2_8_6_16,Junction,
junction_third_s2_8_6_17,Junction,
junction_third_s2_8_6_18,Junction,
junction_third_s2_8_6_19,Junction,
junction_third_s2_8_6_2,Junction,
junction_third_s2_8_6_20,Junction,
junction_third_s2_8_6_21,Junction,
junction_third_s2_8_6_22,Junction,
junction_third_s2_8_6_3,Junction,
junction_third_s2_8_6_4,Junction,
junction_third_s2_8_6_5,Junction,
junction_third_s2_8_6_6,Junction,
junction_third_s2_8_6_7,Junction,
junction_third_s2_8_6_8,Junction,
junction_third_s2_8_6_9,Junction,
junction_third_s2_8_7,Junction,
junction_third_s2_8_7_1,Junction,
junction_third_s2_8_7_2,Junction,
junction_third_s2_8_7_3,Junction,
junction_third_s2_8_7_4,Junction,
junction_third_s2_8_7_5,Junction,
junction_third_s2_8_8,Junction,
junction_third_s2_8_8_1,Junction,
junction_third_s2_8_8_2,Junction,
junction_third_s2_8_8_3,Junction,
junction_third_s2_8_8_4,Junction,
junction_third_s2_8_9,Junction,
junction_third_s2_8_9_1,Junction,
junction_third_s2_8_9_2,Junction,
junction_third_s2_8_9_3,Junction,
junction_third_s2_9_1,Junction,
junction_third_s2_9_1_1,Junction,
junction_third_s2_9_1_10,Junction,
junction_third_s2_9_1_11,Junction,
junction_third_s2_9_1_2,Junction,
junction_third_s2_9_1_3,Junction,
junction_third_s2_9_1_4,Junction,
junction_third_s2_9_1_5,Junction,
junction_third_s2_9_1_6,Junction,
junction_third_s2_9_1_7,Junction,
junction_third_s2_9_1_8,Junction,
junction_third_s2_9_1_9,Junction,
junction_third_s2_9_2,Junction,
junction_third_s2_9_2_1,Junction,
junction_third_s2_9_2_2,Junction,
junction_third_s2_9_2_3,Junction,
junction_third_s2_9_2_4,Junction,
junction_third_s2_9_2_5,Junction,
junction_third_s2_9_2_6,Junction,
junction_third_s2_9_2_7,Junction,
junction_third_s2_9_2_8,Junction,
junction_third_s2_9_3,Junction,
junction_third_s2_9_3_1,Junction,
junction_third_s2_9_3_10,Junction,
junction_third_s2_9_3_11,Junction,
junction_third_s2_9_3_12,Junction,
junction_third_s2_9_3_13,Junction,
junction_third_s2_9_3_2,Junction,
junction_third_s2_9_3_3,Junction,
junction_third_s2_9_3_4,Junction,
junction_third_s2_9_3_5,Junction,
junction_third_s2_9_3_6,Junction,
junction_third_s2_9_3_7,Junction,
junction_third_s2_9_3_8,Junction,
junction_third_s2_9_3_9,Junction,
junction_third_s2_9_4,Junction,
junction_third_s2_9_4_1,Junction,
junction_third_s2_9_4_10,Junction,
junction_third_s2_9_4_11,Junction,
junction_third_s2_9_4_12,Junction,
junction_third_s2_9_4_13,Junction,
junction_third_s2_9_4_14,Junction,
junction_third_s2_9_4_15,Junction,
junction_third_s2_9_4_16,Junction,
junction_third_s2_9_4_17,Junction,
junction_third_s2_9_4_18,Junction,
junction_third_s2_9_4_19,Junction,
junction_third_s2_9_4_2,Junction,
junction_third_s2_9_4_3,Junction,
junction_third_s2_9_4_4,Junction,
junction_third_s2_9_4_5,Junction,
junction_third_s2_9_4_6,Junction,
junction_third_s2_9_4_7,Junction,
junction_third_s2_9_4_8,Junction,
junction_third_s2_9_4_9,Junction,
junction_third_s2_9_5,Junction,
junction_third_s2_9_5_1,Junction,
junction_third_s2_9_5_2,Junction,
junction_third_s2_9_5_3,Junction,
junction_third_s2_9_5_4,Junction,
junction_third_s2_9_5_5,Junction,
junction_third_s2_9_5_6,Junction,
junction_third_s2_9_5_7,Junction,
junction_third_s2_9_5_8,Junction,
junction_third_s2_9_5_9,Junction,
junction_third_s3_10_1,Junction,
junction_third_s3_10_1_1,Junction,
junction_third_s3_10_1_2,Junction,
junction_third_s3_10_1_3,Junction,
junction_third_s3_10_1_4,Junction,
junction_third_s3_10_2,Junction,
junction_third_s3_10_2_1,Junction,
junction_third_s3_10_2_10,Junction,
junction_third_s3_10_2_2,Junction,
junction_third_s3_10_2_3,Junction,
junction_third_s3_10_2_4,Junction,
junction_third_s3_10_2_5,Junction,
junction_third_s3_10_2_6,Junction,
junction_third_s3_10_2_7,Junction,
junction_third_s3_10_2_8,Junction,
junction_third_s3_10_2_9,Junction,
junction_third_s3_10_3,Junction,
junction_third_s3_10_3_1,Junction,
junction_third_s3_10_3_10,Junction,
junction_third_s3_10_3_11,Junction,
junction_third_s3_10_3_2,Junction,
junction_third_s3_10_3_3,Junction,
junction_third_s3_10_3_4,Junction,
junction_third_s3_10_3_5,Junction,
junction_third_s3_10_3_6,Junction,
junction_third_s3_10_3_7,Junction,
junction_third_s3_10_3_8,Junction,
junction_third_s3_10_3_9,Junction,
junction_third_s3_10_4,Junction,
junction_third_s3_10_4_1,Junction,
junction_third_s3_10_4_2,Junction,
junction_third_s3_10_4_3,Junction,
junction_third_s3_10_5,Junction,
junction_third_s3_10_5_1,Junction,
junction_third_s3_10_5_2,Junction,
junction_third_s3_10_5_3,Junction,
junction_third_s3_10_5_4,Junction,
junction_third_s3_10_6,Junction,
junction_third_s3_10_6_1,Junction,
junction_third_s3_10_6_10,Junction,
junction_third_s3_10_6_11,Junction,
junction_third_s3_10_6_12,Junction,
junction_third_s3_10_6_13,Junction,
junction_third_s3_10_6_14,Junction,
junction_third_s3_10_6_15,Junction,
junction_third_s3_10_6_16,Junction,
junction_third_s3_10_6_17,Junction,
junction_third_s3_10_6_18,Junction,
junction_third_s3_10_6_19,Junction,
junction_third_s3_10_6_2,Junction,
junction_third_s3_10_6_20,Junction,
junction_third_s3_10_6_3,Junction,
junction_third_s3_10_6_4,Junction,
junction_third_s3_10_6_5,Junction,
junction_third_s3_10_6_6,Junction,
junction_third_s3_10_6_7,Junction,
junction_third_s3_10_6_8,Junction,
junction_third_s3_10_6_9,Junction,
junction_third_s3_10_7,Junction,
junction_third_s3_10_7_1,Junction,
junction_third_s3_10_7_10,Junction,
junction_third_s3_10_7_11,Junction,
junction_third_s3_10_7_12,Junction,
junction_third_s3_10_7_2,Junction,
junction_third_s3_10_7_3,Junction,
junction_third_s3_10_7_4,Junction,
junction_third_s3_10_7_5,Junction,
junction_third_s3_10_7_6,Junction,
junction_third_s3_10_7_7,Junction,
junction_third_s3_10_7_8,Junction,
junction_third_s3_10_7_9,Junction,
junction_third_s3_10_8,Junction,
junction_third_s3_10_8_1,Junction,
